id,t_depart_secs,t_arrival_secs,t_traveltime_secs,origin,destiny,route_detail,route_path_num,is_attended,has_finished
954,760,981,221,5/1to5/2,13/8to14/8,5/1to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to11/8:11/8to12/8:12/8to13/8:13/8to14/8:,16,False,True
1697,760,990,230,11/11to10/11,2/4to3/4,11/11to10/11:10/11to9/11:9/11to8/11:8/11to7/11:7/11to6/11:6/11to5/11:5/11to4/11:4/11to3/11:3/11to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:2/5to2/4:2/4to3/4:,17,True,True
389,760,1146,386,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,True,True
2699,761,903,142,13/0to13/1,15/10toright10,13/0to13/1:13/1to13/2:13/2to13/3:13/3to13/4:13/4to13/5:13/5to13/6:13/6to13/7:13/7to13/8:13/8to13/9:13/9to13/10:13/10to14/10:14/10to15/10:15/10toright10:,13,True,True
3073,761,945,184,3/5to3/6,12/3to12/2,3/5to3/6:3/6to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:9/5to10/5:10/5to10/4:10/4to11/4:11/4to11/3:11/3to12/3:12/3to12/2:,14,True,True
2841,761,934,173,15/1to15/2,11/10to10/10,15/1to15/2:15/2to14/2:14/2to13/2:13/2to12/2:12/2to11/2:11/2to11/3:11/3to11/4:11/4to11/5:11/5to11/6:11/6to11/7:11/7to11/8:11/8to11/9:11/9to11/10:11/10to10/10:,14,True,True
282,761,1158,397,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
2056,762,956,194,right2to15/2,6/6to7/6,right2to15/2:15/2to14/2:14/2to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to6/3:6/3to6/4:6/4to6/5:6/5to6/6:6/6to7/6:,15,False,True
3373,762,885,123,top10to10/15,6/10to6/9,top10to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to6/14:6/14to6/13:6/13to6/12:6/12to6/11:6/11to6/10:6/10to6/9:,11,False,True
580,763,1013,250,top3to3/15,10/3to11/3,top3to3/15:3/15to3/14:3/14to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to11/3:,21,True,True
2748,763,1182,419,14/7to14/6,0/2to0/1,14/7to14/6:14/6to13/6:13/6to12/6:12/6to11/6:11/6to10/6:10/6to9/6:9/6to8/6:8/6to7/6:7/6to6/6:6/6to5/6:5/6to4/6:4/6to3/6:3/6to2/6:2/6to1/6:1/6to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:,20,True,True
1977,763,1067,304,13/12to13/13,3/0to4/0,13/12to13/13:13/13to12/13:12/13to11/13:11/13to10/13:10/13to9/13:9/13to8/13:8/13to7/13:7/13to6/13:6/13to5/13:5/13to4/13:4/13to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to3/1:3/1to3/0:3/0to4/0:,25,False,True
72,763,1138,375,left15to0/15,15/0tobottom15,left15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,True,True
2293,763,958,195,8/11to7/11,1/3to0/3,8/11to7/11:7/11to6/11:6/11to5/11:5/11to4/11:4/11to3/11:3/11to2/11:2/11to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to0/3:,16,False,True
966,763,856,93,12/0to12/1,13/6to14/6,12/0to12/1:12/1to12/2:12/2to12/3:12/3to12/4:12/4to12/5:12/5to12/6:12/6to13/6:13/6to14/6:,8,False,True
922,764,826,62,4/5to4/6,6/7to7/7,4/5to4/6:4/6to4/7:4/7to5/7:5/7to6/7:6/7to7/7:,5,True,True
15,764,1153,389,left15to0/15,15/0tobottom15,left15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to1/2:1/2to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/1:10/1to11/1:11/1to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,True,True
1407,765,908,143,top10to10/15,8/6to8/5,top10to10/15:10/15to9/15:9/15to8/15:8/15to8/14:8/14to8/13:8/13to8/12:8/12to8/11:8/11to8/10:8/10to8/9:8/9to8/8:8/8to8/7:8/7to8/6:8/6to8/5:,13,False,True
1565,765,884,119,14/14to13/14,7/14to6/14,14/14to13/14:13/14to12/14:12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:,8,True,True
1886,765,904,139,5/8to6/8,11/10to12/10,5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/9:10/9to11/9:11/9to11/10:11/10to12/10:,9,True,True
3285,766,883,117,10/7to10/6,14/3to15/3,10/7to10/6:10/6to10/5:10/5to11/5:11/5to12/5:12/5to12/4:12/4to12/3:12/3to13/3:13/3to14/3:14/3to15/3:,9,True,True
732,766,972,206,4/13to5/13,10/3to9/3,4/13to5/13:5/13to5/12:5/12to5/11:5/11to5/10:5/10to5/9:5/9to5/8:5/8to5/7:5/7to5/6:5/6to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:9/5to10/5:10/5to10/4:10/4to10/3:10/3to9/3:,17,True,True
866,767,988,221,bottom14to14/0,4/6to4/7,bottom14to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to4/1:4/1to4/2:4/2to4/3:4/3to4/4:4/4to4/5:4/5to4/6:4/6to4/7:,18,True,True
3111,767,832,65,4/6to4/5,5/3to6/3,4/6to4/5:4/5to4/4:4/4to4/3:4/3to5/3:5/3to6/3:,5,True,True
1452,767,884,117,7/12to7/11,3/14to4/14,7/12to7/11:7/11to6/11:6/11to5/11:5/11to4/11:4/11to3/11:3/11to3/12:3/12to3/13:3/13to3/14:3/14to4/14:,9,True,True
1065,767,968,201,12/8to11/8,7/5to7/4,12/8to11/8:11/8to10/8:10/8to9/8:9/8to8/8:8/8to7/8:7/8to7/7:7/7to7/6:7/6to7/5:7/5to7/4:,9,True,True
2814,767,804,37,5/7to5/6,5/5to6/5,5/7to5/6:5/6to5/5:5/5to6/5:,3,True,True
2579,768,993,225,2/3to3/3,15/1toright1,2/3to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to10/2:10/2to10/1:10/1to11/1:11/1to12/1:12/1to13/1:13/1to14/1:14/1to15/1:15/1toright1:,16,False,True
7,768,1140,372,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
1413,770,1089,319,11/6to11/5,7/14to8/14,11/6to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to7/6:7/6to7/7:7/7to7/8:7/8to7/9:7/9to7/10:7/10to7/11:7/11to7/12:7/12to7/13:7/13to7/14:7/14to8/14:,15,False,True
2960,771,811,40,bottom9to9/0,8/1to8/2,bottom9to9/0:9/0to8/0:8/0to8/1:8/1to8/2:,4,True,True
3168,771,907,136,0/6to0/7,7/7to7/6,0/6to0/7:0/7to1/7:1/7to2/7:2/7to3/7:3/7to4/7:4/7to5/7:5/7to6/7:6/7to7/7:7/7to7/6:,9,False,True
3087,771,836,65,8/9to9/9,10/10to11/10,8/9to9/9:9/9to10/9:10/9to10/10:10/10to11/10:,4,False,True
2986,772,809,37,right3to15/3,14/4to15/4,right3to15/3:15/3to14/3:14/3to14/4:14/4to15/4:,4,False,True
76,772,1166,394,left15to0/15,15/0tobottom15,left15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to1/2:1/2to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/1:10/1to11/1:11/1to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,True,True
2983,772,807,35,1/6to1/7,1/8to1/9,1/6to1/7:1/7to1/8:1/8to1/9:,3,False,True
1222,772,1121,349,bottom0to0/0,13/8to14/8,bottom0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to1/8:1/8to2/8:2/8to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to11/8:11/8to12/8:12/8to13/8:13/8to14/8:,23,True,True
1903,773,844,71,7/5to7/4,8/1to9/1,7/5to7/4:7/4to7/3:7/3to7/2:7/2to7/1:7/1to8/1:8/1to9/1:,6,True,True
1459,773,941,168,2/9to2/8,10/6to10/5,2/9to2/8:2/8to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/7:10/7to10/6:10/6to10/5:,12,True,True
362,773,1264,491,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,True,True
2726,774,1016,242,top7to7/15,11/1to11/2,top7to7/15:7/15to7/14:7/14to7/13:7/13to7/12:7/12to7/11:7/11to7/10:7/10to7/9:7/9to7/8:7/8to7/7:7/7to7/6:7/6to7/5:7/5to7/4:7/4to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to10/2:10/2to11/2:11/2to11/1:11/1to11/2:,20,True,True
1376,774,984,210,bottom12to12/0,2/6to3/6,bottom12to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to2/1:2/1to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to3/6:,18,False,True
2323,774,1109,335,15/8to14/8,1/13to1/14,15/8to14/8:14/8to13/8:13/8to12/8:12/8to11/8:11/8to10/8:10/8to9/8:9/8to8/8:8/8to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to2/8:2/8to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to1/14:,20,False,True
1770,774,1003,229,6/15to7/15,15/7to15/6,6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to11/7:11/7to12/7:12/7to13/7:13/7to14/7:14/7to15/7:15/7to15/6:,18,False,True
2432,775,896,121,15/13to15/14,12/9to12/8,15/13to15/14:15/14to14/14:14/14to13/14:13/14to12/14:12/14to12/13:12/13to12/12:12/12to12/11:12/11to12/10:12/10to12/9:12/9to12/8:,10,False,True
2683,776,1103,327,14/3to13/3,5/12to5/13,14/3to13/3:13/3to12/3:12/3to11/3:11/3to11/4:11/4to10/4:10/4to9/4:9/4to8/4:8/4to7/4:7/4to6/4:6/4to5/4:5/4to5/5:5/5to5/6:5/6to5/7:5/7to5/8:5/8to5/9:5/9to5/10:5/10to5/11:5/11to5/12:5/12to5/13:,19,True,True
1559,776,1253,477,1/6to1/5,14/8to14/7,1/6to1/5:1/5to2/5:2/5to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:9/5to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to11/8:11/8to12/8:12/8to13/8:13/8to14/8:14/8to14/7:,18,False,True
3184,777,1051,274,13/5to13/6,5/8to5/9,13/5to13/6:13/6to12/6:12/6to11/6:11/6to11/7:11/7to10/7:10/7to9/7:9/7to8/7:8/7to7/7:7/7to6/7:6/7to5/7:5/7to5/8:5/8to5/9:,12,True,True
288,777,1200,423,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
1081,777,1062,285,left3to0/3,10/13to10/14,left3to0/3:0/3to1/3:1/3to2/3:2/3to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:,22,False,True
3269,777,813,36,8/8to9/8,9/9to9/10,8/8to9/8:9/8to9/9:9/9to9/10:,3,True,True
420,778,1085,307,2/13to3/13,14/2to15/2,2/13to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to11/2:11/2to12/2:12/2to13/2:13/2to14/2:14/2to15/2:,24,True,True
1104,778,878,100,13/12to12/12,15/9to15/10,13/12to12/12:12/12to12/11:12/11to12/10:12/10to12/9:12/9to13/9:13/9to14/9:14/9to15/9:15/9to15/10:,8,True,True
1599,778,922,144,15/6to14/6,12/14to12/15,15/6to14/6:14/6to13/6:13/6to12/6:12/6to12/7:12/7to12/8:12/8to12/9:12/9to12/10:12/10to12/11:12/11to12/12:12/12to12/13:12/13to12/14:12/14to12/15:,12,False,True
2772,778,847,69,12/2to12/1,10/3to11/3,12/2to12/1:12/1to11/1:11/1to10/1:10/1to10/2:10/2to10/3:10/3to11/3:,6,False,True
3193,778,862,84,7/6to7/5,6/1to6/0,7/6to7/5:7/5to6/5:6/5to6/4:6/4to6/3:6/3to6/2:6/2to6/1:6/1to6/0:,7,False,True
2301,779,992,213,8/8to7/8,0/3to0/2,8/8to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to2/8:2/8to1/8:1/8to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:,14,True,True
2852,779,916,137,11/12to10/12,8/5to8/4,11/12to10/12:10/12to9/12:9/12to8/12:8/12to8/11:8/11to8/10:8/10to8/9:8/9to8/8:8/8to8/7:8/7to8/6:8/6to8/5:8/5to8/4:,11,False,True
1804,779,930,151,15/12to14/12,6/13to6/14,15/12to14/12:14/12to13/12:13/12to12/12:12/12to11/12:11/12to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to6/12:6/12to6/13:6/13to6/14:,11,True,True
186,779,1176,397,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
2580,779,1011,232,12/3to12/2,8/15to9/15,12/3to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to8/3:8/3to8/4:8/4to8/5:8/5to8/6:8/6to8/7:8/7to8/8:8/8to8/9:8/9to8/10:8/10to8/11:8/11to8/12:8/12to8/13:8/13to8/14:8/14to8/15:8/15to9/15:,19,False,True
2224,779,957,178,15/10to15/9,6/6to6/5,15/10to15/9:15/9to14/9:14/9to13/9:13/9to12/9:12/9to11/9:11/9to10/9:10/9to9/9:9/9to8/9:8/9to7/9:7/9to6/9:6/9to6/8:6/8to6/7:6/7to6/6:6/6to6/5:,14,False,True
1026,779,1010,231,1/13to1/12,8/3to8/2,1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to2/3:2/3to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to8/2:,18,False,True
3131,780,897,117,6/15to7/15,10/11to10/10,6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:,9,False,True
331,782,1153,371,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,True,True
1460,782,818,36,15/12to14/12,13/12to12/12,15/12to14/12:14/12to13/12:13/12to12/12:,3,False,True
62,782,1168,386,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
1900,783,992,209,12/6to11/6,7/5to8/5,12/6to11/6:11/6to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to8/5:,7,True,True
545,783,860,77,11/14to11/15,9/13to9/12,11/14to11/15:11/15to10/15:10/15to10/14:10/14to9/14:9/14to9/13:9/13to9/12:,6,True,True
3362,783,954,171,15/8to15/7,10/0to9/0,15/8to15/7:15/7to14/7:14/7to13/7:13/7to12/7:12/7to12/6:12/6to12/5:12/5to12/4:12/4to12/3:12/3to12/2:12/2to12/1:12/1to12/0:12/0to11/0:11/0to10/0:10/0to9/0:,14,True,True
170,784,1191,407,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
1482,784,927,143,7/9to6/9,2/15totop2,7/9to6/9:6/9to5/9:5/9to4/9:4/9to3/9:3/9to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:2/14to2/15:2/15totop2:,12,True,True
596,784,973,189,1/0to1/1,15/1toright1,1/0to1/1:1/1to2/1:2/1to3/1:3/1to4/1:4/1to5/1:5/1to6/1:6/1to7/1:7/1to8/1:8/1to9/1:9/1to10/1:10/1to11/1:11/1to12/1:12/1to13/1:13/1to14/1:14/1to15/1:15/1toright1:,16,True,True
1593,784,930,146,15/11to14/11,12/3to12/2,15/11to14/11:14/11to13/11:13/11to12/11:12/11to12/10:12/10to12/9:12/9to12/8:12/8to12/7:12/7to12/6:12/6to12/5:12/5to12/4:12/4to12/3:12/3to12/2:,12,False,True
2838,784,891,107,15/1to15/0,12/4to12/5,15/1to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to12/1:12/1to12/2:12/2to12/3:12/3to12/4:12/4to12/5:,9,False,True
977,784,963,179,14/0to13/0,10/10to11/10,14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to11/2:11/2to11/3:11/3to11/4:11/4to11/5:11/5to11/6:11/6to11/7:11/7to11/8:11/8to11/9:11/9to11/10:11/10to10/10:10/10to11/10:,15,True,True
931,786,862,76,5/0to5/1,1/1to1/2,5/0to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to1/2:,6,True,True
1602,786,1174,388,12/11to12/10,2/7to3/7,12/11to12/10:12/10to11/10:11/10to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to4/10:4/10to3/10:3/10to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to3/7:,15,False,True
1637,786,892,106,6/9to5/9,7/14to7/13,6/9to5/9:5/9to5/10:5/10to5/11:5/11to5/12:5/12to5/13:5/13to5/14:5/14to6/14:6/14to7/14:7/14to7/13:,9,False,True
327,786,1171,385,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
2780,786,959,173,12/6to12/7,7/7to7/6,12/6to12/7:12/7to11/7:11/7to10/7:10/7to9/7:9/7to8/7:8/7to7/7:7/7to7/6:,7,True,True
2467,787,876,89,9/9to10/9,10/12to11/12,9/9to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to11/12:,5,False,True
644,788,882,94,6/4to5/4,1/6to2/6,6/4to5/4:5/4to4/4:4/4to3/4:3/4to2/4:2/4to1/4:1/4to1/5:1/5to1/6:1/6to2/6:,8,True,True
2238,788,1131,343,14/14to14/15,0/5to1/5,14/14to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to1/5:,26,False,True
2742,788,938,150,10/8to10/9,3/11to3/12,10/8to10/9:10/9to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to4/10:4/10to3/10:3/10to3/11:3/11to3/12:,11,True,True
2445,789,1033,244,right15to15/15,10/0tobottom10,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0tobottom10:,22,False,True
3150,789,869,80,12/10to12/9,12/4to12/3,12/10to12/9:12/9to12/8:12/8to12/7:12/7to12/6:12/6to12/5:12/5to12/4:12/4to12/3:,7,False,True
829,789,887,98,right1to15/1,9/0tobottom9,right1to15/1:15/1to14/1:14/1to13/1:13/1to12/1:12/1to11/1:11/1to10/1:10/1to10/0:10/0to9/0:9/0tobottom9:,9,False,True
673,789,824,35,9/14to8/14,7/14to7/15,9/14to8/14:8/14to7/14:7/14to7/15:,3,True,True
2988,790,876,86,13/3to13/2,9/1to8/1,13/3to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to10/1:10/1to9/1:9/1to8/1:,7,False,True
1180,790,847,57,3/9to3/10,3/13to4/13,3/9to3/10:3/10to3/11:3/11to3/12:3/12to3/13:3/13to4/13:,5,False,True
